Voltage Input (Ideal), Timestamp, Velocity Output, Control Input, Error
-0.8910633, 07/18/2019 12:28:24.490, -8.567963, 0.8510806, 8.130772
-0.8859653, 07/18/2019 12:28:24.504, -7.699184, 1.334765, 7.681997
-0.8807579, 07/18/2019 12:28:24.519, -7.557621, 1.640787, 6.818427
-0.8754417, 07/18/2019 12:28:24.532, -6.610622, 2.128861, 6.682179
-0.8700174, 07/18/2019 12:28:24.547, -6.338367, 2.329663, 5.740605
-0.8644857, 07/18/2019 12:28:24.561, -5.522976, 2.688377, 5.473882
-0.8588473, 07/18/2019 12:28:24.576, -4.690418, 2.839667, 4.664129
-0.8531029, 07/18/2019 12:28:24.590, -4.513493, 2.921577, 3.837315
-0.8472531, 07/18/2019 12:28:24.604, -3.938942, 3.163838, 3.66624
-0.8412988, 07/18/2019 12:28:24.619, -3.972988, 3.256153, 3.097643
-0.8352405, 07/18/2019 12:28:24.633, -3.868504, 3.51292, 3.137748
-0.8290792, 07/18/2019 12:28:24.647, -4.332104, 3.72529, 3.039424
-0.8228155, 07/18/2019 12:28:24.661, -4.28072, 4.125088, 3.509288
-0.8164502, 07/18/2019 12:28:24.675, -4.435959, 4.384911, 3.46427
-0.8099841, 07/18/2019 12:28:24.690, -4.977722, 4.712201, 3.625975
-0.803418, 07/18/2019 12:28:24.705, -4.680977, 5.184959, 4.174304
-0.7967528, 07/18/2019 12:28:24.720, -4.97961, 5.412784, 3.884224
-0.7899891, 07/18/2019 12:28:24.733, -4.239693, 5.822366, 4.189621
-0.7831279, 07/18/2019 12:28:24.748, -4.305725, 5.899255, 3.456565
-0.7761701, 07/18/2019 12:28:24.762, -3.911018, 6.195471, 3.529555
-0.7691164, 07/18/2019 12:28:24.776, -3.220024, 6.339208, 3.141902
-0.7619678, 07/18/2019 12:28:24.790, -3.6133, 6.350809, 2.458056
-0.754725, 07/18/2019 12:28:24.805, -3.089962, 6.681186, 2.858575
-0.7473892, 07/18/2019 12:28:24.820, -3.370686, 6.728207, 2.342573
-0.739961, 07/18/2019 12:28:24.833, -3.049564, 7.010933, 2.630724
-0.7324415, 07/18/2019 12:28:24.847, -3.16618, 7.109594, 2.317123
-0.7248316, 07/18/2019 12:28:24.861, -3.20034, 7.334023, 2.441348
-0.7171322, 07/18/2019 12:28:24.874, -3.086472, 7.53991, 2.483208
-0.7093442, 07/18/2019 12:28:24.890, -3.545837, 7.698272, 2.377127
-0.7014686, 07/18/2019 12:28:24.904, -3.197021, 8.045216, 2.844369
-0.6935065, 07/18/2019 12:28:24.918, -3.478088, 8.151277, 2.503515
-0.6854588, 07/18/2019 12:28:24.932, -3.524437, 8.446959, 2.79263
-0.6773264, 07/18/2019 12:28:24.947, -3.750858, 8.684735, 2.847111
-0.6691104, 07/18/2019 12:28:24.961, -3.427162, 8.98866, 3.081748
-0.6608118, 07/18/2019 12:28:24.975, -2.839966, 9.122085, 2.76635
-0.6524315, 07/18/2019 12:28:24.990, -3.101234, 9.140299, 2.187534
-0.6439708, 07/18/2019 12:28:25.004, -2.70052, 9.404535, 2.457263
-0.6354306, 07/18/2019 12:28:25.019, -2.441883, 9.462604, 2.065089
-0.6268119, 07/18/2019 12:28:25.033, -2.150974, 9.538732, 1.815071
-0.6181158, 07/18/2019 12:28:25.047, -2.269878, 9.584189, 1.532858
-0.6093434, 07/18/2019 12:28:25.063, -2.208309, 9.748283, 1.660535
-0.6004958, 07/18/2019 12:28:25.076, -2.049408, 9.860435, 1.607813
-0.591574, 07/18/2019 12:28:25.092, -2.069492, 9.93505, 1.457834
-0.5825793, 07/18/2019 12:28:25.107, -2.081909, 10.0594, 1.486913
-0.5735125, 07/18/2019 12:28:25.122, -1.98698, 10.18342, 1.508397
-0.564375, 07/18/2019 12:28:25.136, -1.964207, 10.27228, 1.422606
-0.5551678, 07/18/2019 12:28:25.150, -2.041683, 10.37921, 1.409039
-0.5458921, 07/18/2019 12:28:25.164, -2.498131, 10.51954, 1.495791
-0.5365489, 07/18/2019 12:28:25.178, -3.079548, 10.79685, 1.961582
-0.5271395, 07/18/2019 12:28:25.192, -3.436146, 11.15364, 2.552408
-0.5176651, 07/18/2019 12:28:25.206, -4.090748, 11.47959, 2.918481
-0.5081267, 07/18/2019 12:28:25.221, -4.434128, 11.93662, 3.582621
-0.4985256, 07/18/2019 12:28:25.235, -4.763088, 12.33889, 3.935602
-0.488863, 07/18/2019 12:28:25.250, -4.624043, 12.76391, 4.274225
-0.47914, 07/18/2019 12:28:25.265, -4.480305, 13.05479, 4.144903
-0.4693578, 07/18/2019 12:28:25.280, -4.642868, 13.33393, 4.010947
-0.4595177, 07/18/2019 12:28:25.293, -4.032955, 13.70777, 4.183351
-0.4496209, 07/18/2019 12:28:25.308, -3.789482, 13.82986, 3.583334
-0.4396685, 07/18/2019 12:28:25.322, -3.857689, 14.03075, 3.349813
-0.4296619, 07/18/2019 12:28:25.336, -3.626919, 14.32039, 3.428027
-0.4196022, 07/18/2019 12:28:25.352, -3.664513, 14.5135, 3.207317
-0.4094908, 07/18/2019 12:28:25.365, -3.244514, 14.78148, 3.255022
-0.3993287, 07/18/2019 12:28:25.380, -3.435402, 14.89606, 2.845186
-0.3891174, 07/18/2019 12:28:25.394, -3.444557, 15.18831, 3.046284
-0.378858, 07/18/2019 12:28:25.407, -3.109875, 15.43395, 3.065699
-0.3685519, 07/18/2019 12:28:25.422, -3.069592, 15.56303, 2.741323
-0.3582003, 07/18/2019 12:28:25.436, -2.790871, 15.76779, 2.711391
-0.3478044, 07/18/2019 12:28:25.451, -2.903481, 15.88833, 2.443066
-0.3373656, 07/18/2019 12:28:25.465, -2.984619, 16.12223, 2.566115
-0.3268851, 07/18/2019 12:28:25.479, -2.907944, 16.355, 2.657734
-0.3163643, 07/18/2019 12:28:25.494, -2.99017, 16.54076, 2.591579
-0.3058044, 07/18/2019 12:28:25.508, -2.909489, 16.77592, 2.684365
-0.2952068, 07/18/2019 12:28:25.522, -2.816162, 16.96243, 2.614282
-0.2845727, 07/18/2019 12:28:25.536, -2.684212, 17.1391, 2.53159
-0.2739035, 07/18/2019 12:28:25.551, -2.558384, 17.29604, 2.410308
-0.2632005, 07/18/2019 12:28:25.565, -2.213459, 17.44558, 2.295183
-0.252465, 07/18/2019 12:28:25.578, -2.250252, 17.51085, 1.960994
-0.2416983, 07/18/2019 12:28:25.593, -2.220325, 17.68101, 2.008554
-0.2309018, 07/18/2019 12:28:25.607, -2.221241, 17.832, 1.989424
-0.2200767, 07/18/2019 12:28:25.622, -2.248821, 17.99209, 2.001164
-0.2092245, 07/18/2019 12:28:25.636, -2.269764, 18.16227, 2.039597
-0.1983465, 07/18/2019 12:28:25.651, -2.42157, 18.33319, 2.071417
-0.187444, 07/18/2019 12:28:25.666, -2.192516, 18.55157, 2.234126
-0.1765183, 07/18/2019 12:28:25.680, -2.102852, 18.65191, 2.015998
-0.1655709, 07/18/2019 12:28:25.693, -1.943092, 18.78301, 1.937281
-0.154603, 07/18/2019 12:28:25.708, -1.7066, 18.88388, 1.788489
-0.143616, 07/18/2019 12:28:25.723, -1.453114, 18.94673, 1.562984
-0.1326113, 07/18/2019 12:28:25.736, -1.552334, 18.98606, 1.320502
-0.1215902, 07/18/2019 12:28:25.751, -1.441383, 19.1275, 1.430744
-0.1105541, 07/18/2019 12:28:25.765, -1.670723, 19.20542, 1.330829
-0.09950434, 07/18/2019 12:28:25.780, -1.602516, 19.39238, 1.571219
-0.08844232, 07/18/2019 12:28:25.795, -1.554394, 19.49601, 1.514074
-0.07736936, 07/18/2019 12:28:25.808, -1.401443, 19.60205, 1.477024
-0.06628686, 07/18/2019 12:28:25.823, -1.142578, 19.66919, 1.335157
-0.05519618, 07/18/2019 12:28:25.836, -1.272297, 19.68883, 1.087382
-0.04409868, 07/18/2019 12:28:25.851, -0.9415627, 19.82249, 1.228198
-0.03299573, 07/18/2019 12:28:25.865, -0.8375931, 19.80906, 0.9085669
-0.02188872, 07/18/2019 12:28:25.880, -0.7789993, 19.84844, 0.8157043
0, 07/18/2019 12:28:25.894, -0.7680702, 19.89982, 0.7789993
0, 07/18/2019 12:28:25.908, -0.6514549, 19.95718, 0.7680702
0, 07/18/2019 12:28:25.923, -0.4021454, 19.97738, 0.6514549
0, 07/18/2019 12:28:25.937, -0.3009796, 19.94286, 0.4021454
0, 07/18/2019 12:28:25.952, -0.2434158, 19.93966, 0.3009796
0, 07/18/2019 12:28:25.966, -0.1753807, 19.9435, 0.2434158
0, 07/18/2019 12:28:25.980, -0.1008797, 19.93923, 0.1753807
0, 07/18/2019 12:28:25.994, -0.07604599, 19.9274, 0.1008797
0, 07/18/2019 12:28:26.008, 0.139389, 19.92678, 0.07604599
0, 07/18/2019 12:28:26.023, 0.01052856, 19.85876, -0.139389
0, 07/18/2019 12:28:26.038, -0.0570488, 19.89208, -0.01052856
0, 07/18/2019 12:28:26.052, 0.139389, 19.91446, 0.0570488
0, 07/18/2019 12:28:26.067, 0.02449036, 19.85147, -0.139389
0, 07/18/2019 12:28:26.081, 0.006580353, 19.88, -0.02449036
0, 07/18/2019 12:28:26.095, -0.1251984, 19.88423, -0.006580353
0, 07/18/2019 12:28:26.109, 0.01293182, 19.92897, 0.1251984
0, 07/18/2019 12:28:26.123, 0.08159637, 19.89135, -0.01293182
0, 07/18/2019 12:28:26.138, -0.1221657, 19.86676, -0.08159637
0, 07/18/2019 12:28:26.152, 0.01052856, 19.93034, 0.1221657
0, 07/18/2019 12:28:26.166, 0.0100708, 19.89435, -0.01052856
0, 07/18/2019 12:28:26.180, -0.0302124, 19.89368, -0.0100708
0, 07/18/2019 12:28:26.195, -0.02695084, 19.90672, 0.0302124
0, 07/18/2019 12:28:26.209, -0.04646301, 19.90797, 0.02695084
0, 07/18/2019 12:28:26.223, -0.01012802, 19.91679, 0.04646301
0, 07/18/2019 12:28:26.238, -0.003376007, 19.90795, 0.01012802
0, 07/18/2019 12:28:26.253, 0.03484726, 19.90643, 0.003376007
0, 07/18/2019 12:28:26.267, -0.0005149841, 19.89357, -0.03484726
0, 07/18/2019 12:28:26.281, 0.0276947, 19.90298, 0.0005149841
0, 07/18/2019 12:28:26.296, 0.0170517, 19.89333, -0.0276947
0, 07/18/2019 12:28:26.310, -0.002975464, 19.89481, -0.0170517
0, 07/18/2019 12:28:26.325, -0.01871109, 19.90035, 0.002975464
0, 07/18/2019 12:28:26.339, -0.04360199, 19.90599, 0.01871109
0, 07/18/2019 12:28:26.354, -0.02414703, 19.91601, 0.04360199
0, 07/18/2019 12:28:26.368, -0.039711, 19.91274, 0.02414703
0, 07/18/2019 12:28:26.383, -0.01052856, 19.91998, 0.039711
0, 07/18/2019 12:28:26.397, 0.1356125, 19.91308, 0.01052856
0, 07/18/2019 12:28:26.411, 0.163765, 19.86371, -0.1356125
0, 07/18/2019 12:28:26.425, -0.0001716614, 19.8434, -0.163765
0, 07/18/2019 12:28:26.440, -0.001544952, 19.88686, 0.0001716614
0, 07/18/2019 12:28:26.454, 0.001945496, 19.88734, 0.001544952
0, 07/18/2019 12:28:26.469, 0.02477646, 19.88627, -0.001945496
0, 07/18/2019 12:28:26.483, -0.158329, 19.87827, -0.02477646
0, 07/18/2019 12:28:26.498, -0.1100349, 19.93921, 0.158329
0, 07/18/2019 12:28:26.511, 0.02105713, 19.93505, 0.1100349
0, 07/18/2019 12:28:26.527, 0.02986908, 19.89866, -0.02105713
0, 07/18/2019 12:28:26.540, -0.01321793, 19.89398, -0.02986908
0, 07/18/2019 12:28:26.555, -0.02099991, 19.90644, 0.01321793
0, 07/18/2019 12:28:26.568, 0.008525848, 19.91014, 0.02099991
0, 07/18/2019 12:28:26.583, -0.0702095, 19.90165, -0.008525848
0, 07/18/2019 12:28:26.598, -0.08148193, 19.92802, 0.0702095
0, 07/18/2019 12:28:26.612, -0.0001144409, 19.9374, 0.08148193
0, 07/18/2019 12:28:26.627, 0.02328873, 19.91585, 0.0001144409
0, 07/18/2019 12:28:26.641, -0.03667831, 19.90782, -0.02328873
0, 07/18/2019 12:28:26.655, 0.004520416, 19.92659, 0.03667831
0, 07/18/2019 12:28:26.670, 0.04629135, 19.91532, -0.004520416
0, 07/18/2019 12:28:26.684, 0.06540298, 19.90062, -0.04629135
0, 07/18/2019 12:28:26.699, -0.004863739, 19.89042, -0.06540298
0, 07/18/2019 12:28:26.714, 0.01218796, 19.90942, 0.004863739
0, 07/18/2019 12:28:26.728, 0.0447464, 19.90395, -0.01218796
0, 07/18/2019 12:28:26.741, 0.03433228, 19.89181, -0.0447464
0, 07/18/2019 12:28:26.757, 0.07627487, 19.89188, -0.03433228
0, 07/18/2019 12:28:26.770, 0.008411407, 19.87478, -0.07627487
0, 07/18/2019 12:28:26.786, -0.001430511, 19.8921, -0.008411407
0, 07/18/2019 12:28:26.799, -0.03032684, 19.89482, 0.001430511
0, 07/18/2019 12:28:26.814, -0.009613037, 19.90486, 0.03032684
0, 07/18/2019 12:28:26.828, 0.1317787, 19.90013, 0.009613037
0, 07/18/2019 12:28:26.841, -0.1049423, 19.85232, -0.1317787
0, 07/18/2019 12:28:26.856, -0.01979828, 19.92328, 0.1049423
0, 07/18/2019 12:28:26.870, -0.01064301, 19.90228, 0.01979828
0, 07/18/2019 12:28:26.885, 0.01012802, 19.90068, 0.01064301
0, 07/18/2019 12:28:26.899, -0.01178741, 19.89439, -0.01012802
0, 07/18/2019 12:28:26.913, -0.1661682, 19.90112, 0.01178741
0, 07/18/2019 12:28:26.927, 0.02609253, 19.95506, 0.1661682
0, 07/18/2019 12:28:26.942, 0.001716614, 19.90207, -0.02609253
0, 07/18/2019 12:28:26.957, 0.1620483, 19.90839, -0.001716614
0, 07/18/2019 12:28:26.970, -0.01356125, 19.85319, -0.1620483
0, 07/18/2019 12:28:26.985, -0.02998352, 19.90079, 0.01356125
0, 07/18/2019 12:28:26.999, 0.01979828, 19.9075, 0.02998352
0, 07/18/2019 12:28:27.013, 0.1352692, 19.89275, -0.01979828
0, 07/18/2019 12:28:27.027, 0.01281738, 19.85154, -0.1352692
0, 07/18/2019 12:28:27.042, -0.0525856, 19.88298, -0.01281738
0, 07/18/2019 12:28:27.056, 0.007953644, 19.90444, 0.0525856
0, 07/18/2019 12:28:27.071, 0.1775551, 19.88778, -0.007953644
0, 07/18/2019 12:28:27.085, -0.01699448, 19.8289, -0.1775551
0, 07/18/2019 12:28:27.100, -0.01533508, 19.88179, 0.01699448
0, 07/18/2019 12:28:27.113, -0.0220871, 19.88256, 0.01533508
0, 07/18/2019 12:28:27.127, -0.1409912, 19.88608, 0.0220871
0, 07/18/2019 12:28:27.142, 0.008869171, 19.92865, 0.1409912
0, 07/18/2019 12:28:27.156, -0.1452827, 19.88824, -0.008869171
0, 07/18/2019 12:28:27.171, -0.03410339, 19.94048, 0.1452827
0, 07/18/2019 12:28:27.186, -0.1938057, 19.9137, 0.03410339
0, 07/18/2019 12:28:27.200, -0.002975464, 19.97122, 0.1938057
0, 07/18/2019 12:28:27.214, 0.0254631, 19.92088, 0.002975464
0, 07/18/2019 12:28:27.228, -0.02426147, 19.91135, -0.0254631
0, 07/18/2019 12:28:27.243, -0.002059937, 19.92643, 0.02426147
0, 07/18/2019 12:28:27.257, -0.006694794, 19.92071, 0.002059937
0, 07/18/2019 12:28:27.272, 0.03684998, 19.92246, 0.006694794
0, 07/18/2019 12:28:27.286, 0.01276016, 19.90803, -0.03684998
0, 07/18/2019 12:28:27.300, 0.0276947, 19.91342, -0.01276016
0, 07/18/2019 12:28:27.316, 0.03604889, 19.90729, -0.0276947
-3.496911E-07, 07/18/2019 12:28:27.331, 0.007553101, 19.90224, -0.03604924
0.02222034, 07/18/2019 12:28:27.344, 0.02231598, 19.91683, 0.01466724
0.04443006, 07/18/2019 12:28:27.358, 0.01516342, 19.92054, 0.02211408
0.06661783, 07/18/2019 12:28:27.373, -0.01636505, 19.93235, 0.05145441
0.08877271, 07/18/2019 12:28:27.388, -0.02391815, 19.95482, 0.1051378
0.1108838, 07/18/2019 12:28:27.402, -0.03124237, 19.97326, 0.1348019
0.13294, 07/18/2019 12:28:27.417, 0.02815247, 19.99393, 0.1641824
0.1549307, 07/18/2019 12:28:27.431, 0.06780624, 19.99396, 0.1267782
0.1768448, 07/18/2019 12:28:27.444, 0.2150345, 19.99781, 0.1090386
0.1986716, 07/18/2019 12:28:27.459, 0.2027893, 19.9633, -0.01636288
0.2204003, 07/18/2019 12:28:27.474, 0.1858521, 19.97368, 0.017611
0.2420201, 07/18/2019 12:28:27.489, 0.3145981, 19.9883, 0.05616809
0.2635205, 07/18/2019 12:28:27.503, 0.4638863, 19.95588, -0.0510776
0.2848907, 07/18/2019 12:28:27.517, 0.7281876, 19.90794, -0.1789956
0.3061202, 07/18/2019 12:28:27.531, 0.8488655, 19.81042, -0.4220673
0.3271986, 07/18/2019 12:28:27.545, 1.317101, 19.7431, -0.5216669
0.3481154, 07/18/2019 12:28:27.560, 1.636791, 19.54855, -0.9689852
0.3688602, 07/18/2019 12:28:27.574, 1.794834, 19.36987, -1.267931
0.389423, 07/18/2019 12:28:27.589, 2.231483, 19.22319, -1.405411
0.4097933, 07/18/2019 12:28:27.603, 2.277775, 18.96997, -1.82169
0.4299614, 07/18/2019 12:28:27.618, 2.451954, 18.8181, -1.847813
0.4499171, 07/18/2019 12:28:27.632, 2.454586, 18.62018, -2.002037
0.4696507, 07/18/2019 12:28:27.646, 2.744579, 18.46901, -1.984935
0.4891523, 07/18/2019 12:28:27.660, 2.923336, 18.2204, -2.255427
0.5084124, 07/18/2019 12:28:27.674, 2.840195, 17.9887, -2.414924
0.5274214, 07/18/2019 12:28:27.689, 3.075314, 17.83434, -2.312773
0.5461699, 07/18/2019 12:28:27.704, 3.312092, 17.57861, -2.529144
0.5646488, 07/18/2019 12:28:27.719, 3.441639, 17.30524, -2.747443
0.5828488, 07/18/2019 12:28:27.733, 3.374863, 17.05147, -2.85879
0.600761, 07/18/2019 12:28:27.748, 3.554134, 16.8563, -2.774102
0.6183766, 07/18/2019 12:28:27.762, 3.908386, 16.58317, -2.935758
0.6356867, 07/18/2019 12:28:27.776, 3.874912, 16.23715, -3.2727
0.6526829, 07/18/2019 12:28:27.790, 3.909702, 15.99776, -3.222229
0.6693569, 07/18/2019 12:28:27.805, 3.91119, 15.73878, -3.240345
0.6857002, 07/18/2019 12:28:27.819, 4.300175, 15.48969, -3.22549
0.701705, 07/18/2019 12:28:27.833, 4.274712, 15.10857, -3.59847
0.7173633, 07/18/2019 12:28:27.849, 4.523106, 14.84041, -3.557348
0.7326673, 07/18/2019 12:28:27.862, 4.619064, 14.48131, -3.790438
0.7476095, 07/18/2019 12:28:27.875, 4.438934, 14.15614, -3.871455
0.7621825, 07/18/2019 12:28:27.890, 4.916611, 13.91932, -3.676752
0.7763792, 07/18/2019 12:28:27.905, 4.963188, 13.47172, -4.140232
0.7901924, 07/18/2019 12:28:27.919, 5.286484, 13.13569, -4.172996
0.8036155, 07/18/2019 12:28:27.933, 5.08604, 12.70191, -4.482868
0.8166417, 07/18/2019 12:28:27.947, 5.463467, 12.42357, -4.269399
0.8292646, 07/18/2019 12:28:27.962, 6.067257, 11.96337, -4.634202
0.841478, 07/18/2019 12:28:27.977, 6.118469, 11.39667, -5.225779
0.8532759, 07/18/2019 12:28:27.990, 6.278458, 10.9732, -5.265193
0.8646524, 07/18/2019 12:28:28.004, 6.163731, 10.50914, -5.413805
0.8756019, 07/18/2019 12:28:28.019, 6.444969, 10.12762, -5.288129
0.8861191, 07/18/2019 12:28:28.033, 6.32246, 9.619814, -5.55885
0.8961986, 07/18/2019 12:28:28.048, 6.413956, 9.229291, -5.426261
0.9058356, 07/18/2019 12:28:28.062, 6.378136, 8.775517, -5.50812
0.9150253, 07/18/2019 12:28:28.076, 6.489544, 8.358893, -5.46311
0.9237631, 07/18/2019 12:28:28.091, 7.397404, 7.895082, -5.565781
0.9320447, 07/18/2019 12:28:28.105, 7.404499, 7.149522, -6.465359
0.9398661, 07/18/2019 12:28:28.119, 8.209248, 6.6426, -6.464633
0.9472234, 07/18/2019 12:28:28.133, 8.402824, 5.861626, -7.262024
0.9541129, 07/18/2019 12:28:28.148, 9.709339, 5.227844, -7.448711
0.9605312, 07/18/2019 12:28:28.163, 10.3303, 4.197022, -8.748808
0.9664752, 07/18/2019 12:28:28.176, 10.23657, 3.299505, -9.36382
0.971942, 07/18/2019 12:28:28.190, 10.66097, 2.599032, -9.264627
0.9769288, 07/18/2019 12:28:28.205, 10.38666, 1.728227, -9.684044
0.9814332, 07/18/2019 12:28:28.220, 10.47987, 1.064327, -9.405225
0.9854528, 07/18/2019 12:28:28.234, 9.337807, 0.2959064, -9.494417
0.9889859, 07/18/2019 12:28:28.251, 9.134846, -0.05542906, -8.348821
0.9920306, 07/18/2019 12:28:28.265, 9.180222, -0.639596, -8.142815
0.9945854, 07/18/2019 12:28:28.279, 8.389492, -1.293062, -8.185637
0.9966491, 07/18/2019 12:28:28.294, 8.083248, -1.662899, -7.392843
0.9982206, 07/18/2019 12:28:28.308, 7.429619, -2.137109, -7.085028
0.9992991, 07/18/2019 12:28:28.323, 6.922016, -2.468034, -6.43032
0.9998842, 07/18/2019 12:28:28.338, 6.636772, -2.797923, -5.922132
0.9999755, 07/18/2019 12:28:28.352, 5.66843, -3.164484, -5.636796
0.999573, 07/18/2019 12:28:28.366, 5.635586, -3.274226, -4.668858
0.9986769, 07/18/2019 12:28:28.380, 5.630894, -3.6295, -4.636909
0.9972876, 07/18/2019 12:28:28.394, 5.575962, -3.992105, -4.633606
0.9954059, 07/18/2019 12:28:28.408, 5.597935, -4.337366, -4.580556
0.9930326, 07/18/2019 12:28:28.422, 5.3302, -4.705047, -4.604902
0.9901689, 07/18/2019 12:28:28.438, 5.487671, -4.975307, -4.340031
0.9868162, 07/18/2019 12:28:28.452, 5.608864, -5.370992, -4.500854
0.9829763, 07/18/2019 12:28:28.466, 5.2565, -5.767001, -4.625887
0.9786509, 07/18/2019 12:28:28.480, 5.124321, -6.010345, -4.277849
0.9738423, 07/18/2019 12:28:28.494, 5.419636, -6.302174, -4.150479
0.9685527, 07/18/2019 12:28:28.508, 5.352631, -6.730996, -4.451083
0.9627849, 07/18/2019 12:28:28.523, 5.358925, -7.059127, -4.389846
0.9565416, 07/18/2019 12:28:28.537, 5.073452, -7.407792, -4.402383
0.9498259, 07/18/2019 12:28:28.551, 5.191555, -7.657397, -4.123626
0.9426413, 07/18/2019 12:28:28.565, 5.030022, -8.023902, -4.248914
0.9349911, 07/18/2019 12:28:28.580, 4.719257, -8.304356, -4.095031
0.9268792, 07/18/2019 12:28:28.595, 4.821224, -8.521645, -3.792378
0.9183096, 07/18/2019 12:28:28.608, 4.456844, -8.857099, -3.902915
0.9092864, 07/18/2019 12:28:28.623, 4.475842, -9.041216, -3.547558
0.8998144, 07/18/2019 12:28:28.637, 4.353275, -9.329279, -3.576027
0.8898979, 07/18/2019 12:28:28.652, 4.741573, -9.57111, -3.463377
0.879542, 07/18/2019 12:28:28.666, 4.553547, -9.979708, -3.862031
0.8687517, 07/18/2019 12:28:28.679, 4.072151, -10.22179, -3.684795
0.8575325, 07/18/2019 12:28:28.694, 4.14608, -10.34936, -3.214619
0.8458897, 07/18/2019 12:28:28.709, 4.17778, -10.63092, -3.30019
0.8338293, 07/18/2019 12:28:28.723, 4.408779, -10.90483, -3.343951
0.8213571, 07/18/2019 12:28:28.738, 4.255085, -11.25077, -3.587422
0.8084793, 07/18/2019 12:28:28.752, 4.933319, -11.48382, -3.446606
0.7952023, 07/18/2019 12:28:28.766, 5.125179, -11.99168, -4.138117
0.7815325, 07/18/2019 12:28:28.780, 5.701332, -12.38688, -4.343647
0.7674769, 07/18/2019 12:28:28.794, 6.378937, -12.93032, -4.933855
0.7530422, 07/18/2019 12:28:28.808, 6.624527, -13.55503, -5.625895
0.7382357, 07/18/2019 12:28:28.822, 7.465954, -14.08578, -5.886292
0.7230646, 07/18/2019 12:28:28.836, 6.996803, -14.84172, -6.742889
0.7075365, 07/18/2019 12:28:28.851, 6.801167, -15.21487, -6.289267
0.6916589, 07/18/2019 12:28:28.865, 6.548538, -15.64649, -6.109508
0.6754398, 07/18/2019 12:28:28.880, 6.000366, -16.04456, -5.873098
0.6588871, 07/18/2019 12:28:28.894, 5.659618, -16.32269, -5.341479
0.6420091, 07/18/2019 12:28:28.908, 4.816704, -16.63046, -5.017609
0.6248141, 07/18/2019 12:28:28.923, 4.906826, -16.74048, -4.19189
0.6073105, 07/18/2019 12:28:28.937, 4.874382, -17.10627, -4.299516
0.589507, 07/18/2019 12:28:28.951, 5.119343, -17.43852, -4.284875
0.5714124, 07/18/2019 12:28:28.964, 5.185204, -17.86499, -4.54793
0.5530356, 07/18/2019 12:28:28.978, 4.972057, -18.25068, -4.632168
0.5343857, 07/18/2019 12:28:28.993, 4.993229, -18.54725, -4.437672
0.5154719, 07/18/2019 12:28:29.007, 4.703865, -18.90912, -4.477757
0.4963036, 07/18/2019 12:28:29.021, 4.773216, -19.16758, -4.207561
0.4768902, 07/18/2019 12:28:29.036, 4.497128, -19.52813, -4.296326
0.4572413, 07/18/2019 12:28:29.051, 4.225101, -19.77708, -4.039886
0.4373666, 07/18/2019 12:28:29.065, 4.120274, -20.00739, -3.787735
0.4172759, 07/18/2019 12:28:29.078, 4.172401, -20.27541, -3.702998
0.3969791, 07/18/2019 12:28:29.093, 4.260235, -20.59076, -3.775422
0.3764864, 07/18/2019 12:28:29.108, 4.244385, -20.92413, -3.883749
0.3558077, 07/18/2019 12:28:29.122, 3.729057, -21.23044, -3.888577
0.3349532, 07/18/2019 12:28:29.136, 3.839951, -21.36566, -3.394104
0.3139334, 07/18/2019 12:28:29.151, 3.825703, -21.67721, -3.526017
0.2927586, 07/18/2019 12:28:29.165, 3.540344, -21.95619, -3.532944
0.2714392, 07/18/2019 12:28:29.178, 3.300247, -22.14264, -3.268905
0.2499858, 07/18/2019 12:28:29.193, 3.03194, -22.32398, -3.050261
0.2284089, 07/18/2019 12:28:29.207, 3.18243, -22.47852, -2.803532
0.2067192, 07/18/2019 12:28:29.221, 2.575779, -22.75757, -2.975711
0.1849274, 07/18/2019 12:28:29.237, 2.449837, -22.79013, -2.390851
0.1630443, 07/18/2019 12:28:29.252, 2.289619, -22.94195, -2.286793
0.1410807, 07/18/2019 12:28:29.265, 2.11401, -23.07385, -2.148539
0.1190474, 07/18/2019 12:28:29.279, 2.216034, -23.18964, -1.994962
0.09695536, 07/18/2019 12:28:29.294, 1.907101, -23.38877, -2.119079
0.07481542, 07/18/2019 12:28:29.308, 1.94109, -23.4565, -1.832285
0.05263853, 07/18/2019 12:28:29.323, 1.552849, -23.61952, -1.888451
0.03043565, 07/18/2019 12:28:29.337, 1.426105, -23.64194, -1.522413
0.008217743, 07/18/2019 12:28:29.352, 1.444874, -23.72547, -1.417888
-0.01400423, 07/18/2019 12:28:29.365, 1.002903, -23.85077, -1.458878
-0.03621928, 07/18/2019 12:28:29.379, 0.8076096, -23.82105, -1.039122
-0.05841644, 07/18/2019 12:28:29.395, 0.5930328, -23.84312, -0.866026
-0.08058476, 07/18/2019 12:28:29.408, 0.4318428, -23.84497, -0.6736176
-0.1027133, 07/18/2019 12:28:29.423, 0.119133, -23.85005, -0.5345561
-0.1247911, 07/18/2019 12:28:29.437, 0.1576424, -23.79217, -0.2439241
-0.1468073, 07/18/2019 12:28:29.451, 0.0299263, -23.83209, -0.3044496
-0.168751, 07/18/2019 12:28:29.466, -0.06643295, -23.81964, -0.1986773
-0.1906113, 07/18/2019 12:28:29.481, -0.1125526, -23.80964, -0.1241783
-0.2123775, 07/18/2019 12:28:29.495, -0.1010513, -23.81102, -0.09982489
