Voltage Input (Ideal), Timestamp, Velocity Output, Control Input, Error
-6.142274, 07/18/2019 02:08:13.250, -6.809578, -0.7744049, 0.9255395
-6.063412, 07/18/2019 02:08:13.265, -6.995487, -0.7843468, 0.7461658
-5.981556, 07/18/2019 02:08:13.278, -6.078358, -0.6994465, 1.013931
-5.896747, 07/18/2019 02:08:13.292, -6.261692, -0.8815462, 0.1816106
-5.809026, 07/18/2019 02:08:13.307, -6.130657, -0.7390599, 0.4526663
-5.718436, 07/18/2019 02:08:13.320, -5.593243, -0.7675548, 0.4122214
-5.625022, 07/18/2019 02:08:13.334, -5.817947, -0.8482508, -0.03177977
-5.528831, 07/18/2019 02:08:13.349, -5.554104, -0.7380278, 0.2891164
-5.429909, 07/18/2019 02:08:13.363, -5.695953, -0.7997168, 0.1241946
-5.328307, 07/18/2019 02:08:13.376, -5.707283, -0.7310848, 0.3676467
-5.224072, 07/18/2019 02:08:13.390, -5.661678, -0.7260666, 0.483211
-5.117259, 07/18/2019 02:08:13.405, -5.975275, -0.7175084, 0.5444198
-5.007918, 07/18/2019 02:08:13.419, -5.739326, -0.628142, 0.9673572
-4.896104, 07/18/2019 02:08:13.432, -5.480461, -0.6810307, 0.8432221
-4.781873, 07/18/2019 02:08:13.446, -5.6882, -0.6849473, 0.6985879
-4.665281, 07/18/2019 02:08:13.460, -5.868158, -0.5926707, 1.022919
-4.546384, 07/18/2019 02:08:13.474, -6.344748, -0.5477859, 1.321774
-4.425243, 07/18/2019 02:08:13.488, -5.862951, -0.4341758, 1.919505
-4.301916, 07/18/2019 02:08:13.503, -5.917311, -0.5378348, 1.561035
-4.176465, 07/18/2019 02:08:13.518, -6.235886, -0.4401064, 1.740846
-4.048952, 07/18/2019 02:08:13.531, -5.744619, -0.3390589, 2.186934
-3.919439, 07/18/2019 02:08:13.545, -4.717541, -0.423888, 1.82518
-3.787991, 07/18/2019 02:08:13.559, -4.178238, -0.5427477, 0.9295497
-3.654672, 07/18/2019 02:08:13.574, -3.87743, -0.5212632, 0.5235658
-3.519549, 07/18/2019 02:08:13.587, -3.468761, -0.5061404, 0.3578813
-3.382687, 07/18/2019 02:08:13.600, -2.961359, -0.5396703, 0.08607411
-3.244156, 07/18/2019 02:08:13.614, -2.796907, -0.5867457, -0.2827966
-3.104022, 07/18/2019 02:08:13.628, -2.824717, -0.5590246, -0.3071146
-2.962355, 07/18/2019 02:08:13.643, -2.784605, -0.5265785, -0.1376388
-2.819226, 07/18/2019 02:08:13.655, -2.819853, -0.5246552, -0.03462124
-2.674705, 07/18/2019 02:08:13.670, -3.118143, -0.498629, 0.1451483
-2.528862, 07/18/2019 02:08:13.684, -3.316698, -0.4231559, 0.5892808
-2.381771, 07/18/2019 02:08:13.698, -3.508873, -0.3875698, 0.9349267
-2.233504, 07/18/2019 02:08:13.712, -3.588352, -0.3376724, 1.275369
-2.084134, 07/18/2019 02:08:13.725, -3.718214, -0.3048202, 1.504218
-1.933734, 07/18/2019 02:08:13.740, -3.867416, -0.2465395, 1.78448
-1.78238, 07/18/2019 02:08:13.754, -3.539429, -0.1848469, 2.085036
-1.630146, 07/18/2019 02:08:13.769, -3.583231, -0.2183768, 1.909283
-1.477107, 07/18/2019 02:08:13.784, -3.294296, -0.1300704, 2.106124
-1.323338, 07/18/2019 02:08:13.797, -3.007421, -0.1444692, 1.970958
-1.168916, 07/18/2019 02:08:13.811, -2.449408, -0.1269764, 1.838506
-1.013916, 07/18/2019 02:08:13.825, -2.119532, -0.1674685, 1.435491
-0.8584163, 07/18/2019 02:08:13.840, -1.988211, -0.1400436, 1.261115
-0.7024922, 07/18/2019 02:08:13.855, -1.213131, -0.09751103, 1.285718
-0.5462214, 07/18/2019 02:08:13.868, -1.177597, -0.2069186, 0.6669096
-0.3896808, 07/18/2019 02:08:13.882, -1.242685, -0.109144, 0.7879163
-0.2329478, 07/18/2019 02:08:13.896, -1.09869, -0.0633084, 1.009738
-0.07609968, 07/18/2019 02:08:13.910, -1.304111, -0.06709432, 1.02259
0.08078597, 07/18/2019 02:08:13.925, -0.9191036, 0.0222266, 1.384897
0.2376318, 07/18/2019 02:08:13.938, -1.243372, -0.0393484, 1.156735
0.3943602, 07/18/2019 02:08:13.953, -1.043329, 0.1007833, 1.637732
0.5508938, 07/18/2019 02:08:13.967, -0.7989979, 0.06919409, 1.594223
0.7071555, 07/18/2019 02:08:13.981, -1.035919, 0.08062793, 1.506153
0.8630679, 07/18/2019 02:08:13.994, -0.635004, 0.194027, 1.898987
1.018554, 07/18/2019 02:08:14.009, -0.7337093, 0.1339364, 1.653558
1.173537, 07/18/2019 02:08:14.022, -0.3691006, 0.2369179, 1.907247
1.327941, 07/18/2019 02:08:14.036, -0.1213074, 0.1982247, 1.697042
1.481689, 07/18/2019 02:08:14.051, 0.1775551, 0.2268553, 1.602997
1.634706, 07/18/2019 02:08:14.065, 0.7522202, 0.231644, 1.45715
1.786915, 07/18/2019 02:08:14.079, 0.8642864, 0.1824884, 1.034695
1.938242, 07/18/2019 02:08:14.092, 1.126328, 0.2494683, 1.073955
2.088611, 07/18/2019 02:08:14.106, 1.38608, 0.2394982, 0.9622836
2.23795, 07/18/2019 02:08:14.121, 1.350517, 0.2432388, 0.8518698
2.386183, 07/18/2019 02:08:14.134, 1.650009, 0.3055934, 1.035665
2.533237, 07/18/2019 02:08:14.148, 1.553993, 0.2720696, 0.8832283
2.679041, 07/18/2019 02:08:14.162, 1.618538, 0.3510834, 1.125048
2.823522, 07/18/2019 02:08:14.177, 1.711807, 0.3608919, 1.204984
2.966609, 07/18/2019 02:08:14.190, 1.797495, 0.3820876, 1.254802
3.108231, 07/18/2019 02:08:14.205, 2.002258, 0.4083628, 1.310736
3.248318, 07/18/2019 02:08:14.220, 1.998339, 0.4101091, 1.246059
3.386801, 07/18/2019 02:08:14.233, 2.182045, 0.4655633, 1.388462
3.523611, 07/18/2019 02:08:14.249, 2.495184, 0.4634753, 1.341566
3.658682, 07/18/2019 02:08:14.262, 2.651911, 0.4527624, 1.163498
3.791945, 07/18/2019 02:08:14.277, 2.857761, 0.4842456, 1.140035
3.923337, 07/18/2019 02:08:14.290, 2.929773, 0.4892907, 1.065575
4.052791, 07/18/2019 02:08:14.304, 2.913923, 0.5254174, 1.123017
4.180243, 07/18/2019 02:08:14.318, 3.227835, 0.5668057, 1.26632
4.305631, 07/18/2019 02:08:14.332, 3.23164, 0.5335844, 1.077796
4.428894, 07/18/2019 02:08:14.346, 3.114109, 0.5941506, 1.197254
4.549969, 07/18/2019 02:08:14.361, 3.114166, 0.6500513, 1.43586
4.668797, 07/18/2019 02:08:14.373, 3.301563, 0.6730713, 1.554631
4.78532, 07/18/2019 02:08:14.388, 3.453627, 0.6710576, 1.483757
4.89948, 07/18/2019 02:08:14.402, 3.253183, 0.6938199, 1.445853
5.011221, 07/18/2019 02:08:14.416, 3.385077, 0.7846311, 1.758038
5.120486, 07/18/2019 02:08:14.430, 3.785248, 0.7762491, 1.73541
5.227224, 07/18/2019 02:08:14.444, 3.965578, 0.7455874, 1.441976
5.33138, 07/18/2019 02:08:14.457, 4.080391, 0.7822571, 1.365802
5.432904, 07/18/2019 02:08:14.473, 4.601097, 0.8087527, 1.352513
5.531744, 07/18/2019 02:08:14.486, 5.434856, 0.7447058, 0.9306474
5.627853, 07/18/2019 02:08:14.502, 6.514177, 0.6502689, 0.192997
5.721183, 07/18/2019 02:08:14.515, 6.728554, 0.5249712, -0.792994
5.811688, 07/18/2019 02:08:14.530, 6.713734, 0.5863822, -0.9168653
5.899323, 07/18/2019 02:08:14.544, 6.972513, 0.6054647, -0.8144107
5.984045, 07/18/2019 02:08:14.557, 6.635256, 0.5465053, -0.9884682
6.065812, 07/18/2019 02:08:14.572, 6.190052, 0.6345966, -0.5694437
6.144584, 07/18/2019 02:08:14.586, 5.136909, 0.6910921, -0.04546833
6.220322, 07/18/2019 02:08:14.599, 4.630709, 0.8696308, 1.083412
6.292987, 07/18/2019 02:08:14.613, 4.663467, 0.8919355, 1.662279
6.362545, 07/18/2019 02:08:14.627, 4.432812, 0.867378, 1.699078
6.428962, 07/18/2019 02:08:14.640, 4.23646, 0.9515477, 1.99615
6.492204, 07/18/2019 02:08:14.654, 4.462452, 1.006464, 2.255744
6.552239, 07/18/2019 02:08:14.669, 4.890604, 0.981771, 2.089787
6.60904, 07/18/2019 02:08:14.683, 5.369425, 0.95513, 1.718436
6.662576, 07/18/2019 02:08:14.697, 5.787735, 0.9322463, 1.293151
6.712823, 07/18/2019 02:08:14.711, 6.295509, 0.9198523, 0.9250879
6.759755, 07/18/2019 02:08:14.725, 7.079773, 0.87681, 0.4642458
6.803349, 07/18/2019 02:08:14.740, 7.04401, 0.7783223, -0.2764244
6.843583, 07/18/2019 02:08:14.754, 7.137165, 0.8642438, -0.2004275
6.880437, 07/18/2019 02:08:14.768, 7.674408, 0.8418469, -0.2567277
6.913895, 07/18/2019 02:08:14.783, 7.358952, 0.7399043, -0.7605133
6.943937, 07/18/2019 02:08:14.797, 7.308426, 0.8497136, -0.4150143
6.970551, 07/18/2019 02:08:14.812, 6.678143, 0.8241975, -0.3378744
6.993723, 07/18/2019 02:08:14.824, 6.803913, 0.9454268, 0.3155808
7.013442, 07/18/2019 02:08:14.839, 6.773758, 0.8627356, 0.2095284
7.029697, 07/18/2019 02:08:14.853, 6.159325, 0.8862726, 0.255939
7.04248, 07/18/2019 02:08:14.866, 6.101303, 1.014574, 0.8831558
7.051786, 07/18/2019 02:08:14.881, 6.065311, 0.9791263, 0.9504833
7.057611, 07/18/2019 02:08:14.895, 6.27943, 0.9959326, 0.9922991
7.059949, 07/18/2019 02:08:14.908, 6.155949, 0.9638364, 0.7805185
7.058802, 07/18/2019 02:08:14.922, 6.331043, 1.022648, 0.902853
7.054168, 07/18/2019 02:08:14.938, 6.629906, 0.9876136, 0.723125
7.046052, 07/18/2019 02:08:14.951, 7.091961, 0.9540313, 0.4161458
7.034455, 07/18/2019 02:08:14.966, 7.244854, 0.8941685, -0.05750561
7.019386, 07/18/2019 02:08:14.979, 7.504177, 0.9064759, -0.2254682
7.000849, 07/18/2019 02:08:14.992, 7.603512, 0.8627273, -0.5033278
6.978857, 07/18/2019 02:08:15.006, 7.317123, 0.857852, -0.6246552
6.953417, 07/18/2019 02:08:15.021, 7.858658, 0.9138715, -0.3637061
6.924544, 07/18/2019 02:08:15.035, 7.611637, 0.7645662, -0.9341135
6.892251, 07/18/2019 02:08:15.049, 7.122517, 0.8514684, -0.7193856
6.856556, 07/18/2019 02:08:15.064, 6.97134, 0.9116876, -0.2659607
6.817474, 07/18/2019 02:08:15.077, 6.62899, 0.8848302, -0.1538663
6.775026, 07/18/2019 02:08:15.090, 6.756649, 0.9327565, 0.1460357
6.729232, 07/18/2019 02:08:15.106, 5.988979, 0.8691725, -0.02741718
6.680115, 07/18/2019 02:08:15.120, 6.042995, 1.033943, 0.6911359
6.6277, 07/18/2019 02:08:15.134, 6.546021, 0.950537, 0.5847044
6.572011, 07/18/2019 02:08:15.148, 6.410465, 0.8556316, 0.02599096
6.513078, 07/18/2019 02:08:15.162, 6.445885, 0.9281117, 0.102613
6.450928, 07/18/2019 02:08:15.177, 6.400681, 0.9019491, 0.005043507
6.385593, 07/18/2019 02:08:15.190, 6.82045, 0.9077253, -0.01508713
6.317104, 07/18/2019 02:08:15.206, 7.109127, 0.8091413, -0.5033455
6.245496, 07/18/2019 02:08:15.219, 6.724091, 0.7763494, -0.8636308
6.170805, 07/18/2019 02:08:15.233, 7.298298, 0.86284, -0.5532861
6.093065, 07/18/2019 02:08:15.250, 7.61467, 0.6888019, -1.205233
6.012317, 07/18/2019 02:08:15.263, 7.362385, 0.6538631, -1.602353
5.928599, 07/18/2019 02:08:15.277, 6.912746, 0.7032651, -1.433785
5.841955, 07/18/2019 02:08:15.290, 6.540184, 0.7382751, -1.070791
5.752425, 07/18/2019 02:08:15.306, 6.505566, 0.7429757, -0.7877588
5.660055, 07/18/2019 02:08:15.319, 5.864239, 0.6901445, -0.8455105
5.56489, 07/18/2019 02:08:15.333, 5.282536, 0.7949044, -0.2993484
5.466977, 07/18/2019 02:08:15.347, 5.49757, 0.8345847, 0.1844416
5.366364, 07/18/2019 02:08:15.362, 5.692692, 0.7238386, -0.1312056
5.263102, 07/18/2019 02:08:15.375, 5.725422, 0.6922445, -0.4295902
5.15724, 07/18/2019 02:08:15.388, 5.598564, 0.6870524, -0.5681815
5.048832, 07/18/2019 02:08:15.402, 5.424099, 0.6958505, -0.5497322
4.93793, 07/18/2019 02:08:15.416, 5.577335, 0.6983845, -0.4861689
4.82459, 07/18/2019 02:08:15.430, 5.562801, 0.6295044, -0.7527452
4.708868, 07/18/2019 02:08:15.443, 5.520058, 0.6236966, -0.8539333
4.590821, 07/18/2019 02:08:15.457, 5.164604, 0.6049425, -0.9292369
4.470506, 07/18/2019 02:08:15.472, 5.312634, 0.646211, -0.6940985
4.347984, 07/18/2019 02:08:15.486, 5.673752, 0.5559384, -0.9646497
4.223314, 07/18/2019 02:08:15.500, 5.987148, 0.4681228, -1.450438
4.09656, 07/18/2019 02:08:15.515, 5.535393, 0.4037203, -1.890589
3.967782, 07/18/2019 02:08:15.529, 5.078087, 0.4846553, -1.567611
3.837045, 07/18/2019 02:08:15.542, 5.106297, 0.4945009, -1.241042
3.704413, 07/18/2019 02:08:15.557, 4.642754, 0.4089365, -1.401884
3.569952, 07/18/2019 02:08:15.570, 4.116039, 0.4706827, -1.072802
3.433728, 07/18/2019 02:08:15.584, 3.615704, 0.5008609, -0.6823113
3.295809, 07/18/2019 02:08:15.597, 3.482952, 0.5252388, -0.319895
3.156261, 07/18/2019 02:08:15.613, 3.337154, 0.482263, -0.3266907
3.015156, 07/18/2019 02:08:15.625, 2.973404, 0.4787581, -0.3219986
2.872561, 07/18/2019 02:08:15.640, 3.258419, 0.5186695, -0.1008427
2.728548, 07/18/2019 02:08:15.653, 3.206863, 0.4065873, -0.5298707
2.583188, 07/18/2019 02:08:15.667, 3.217964, 0.4221889, -0.6236756
2.436552, 07/18/2019 02:08:15.683, 3.252068, 0.389377, -0.7814126
2.288713, 07/18/2019 02:08:15.696, 3.355293, 0.3555446, -0.9633551
2.139743, 07/18/2019 02:08:15.710, 3.797607, 0.3068391, -1.21555
1.989717, 07/18/2019 02:08:15.723, 3.473854, 0.1913097, -1.807891
1.838708, 07/18/2019 02:08:15.736, 3.375378, 0.2580056, -1.635146
1.686792, 07/18/2019 02:08:15.751, 3.387737, 0.2038078, -1.688586
1.534042, 07/18/2019 02:08:15.765, 3.187523, 0.1486097, -1.853695
1.380535, 07/18/2019 02:08:15.781, 2.775135, 0.1456075, -1.806988
1.226346, 07/18/2019 02:08:15.795, 2.35651, 0.1654692, -1.548789
1.071552, 07/18/2019 02:08:15.808, 2.010441, 0.169244, -1.284958
0.9162287, 07/18/2019 02:08:15.821, 1.912022, 0.1615892, -1.094212
0.7604527, 07/18/2019 02:08:15.835, 1.498089, 0.1133065, -1.151569
0.6043013, 07/18/2019 02:08:15.851, 1.277161, 0.153913, -0.8937875
0.4478514, 07/18/2019 02:08:15.865, 1.290951, 0.1270819, -0.8293092
0.2911804, 07/18/2019 02:08:15.877, 1.007023, 0.07245483, -0.9997704
0.1343656, 07/18/2019 02:08:15.891, 1.067562, 0.09999481, -0.8726572
-0.02251553, 07/18/2019 02:08:15.907, 0.9327507, 0.02871641, -1.090078
-0.1793856, 07/18/2019 02:08:15.921, 0.8941269, 0.02889863, -1.112136
-0.336167, 07/18/2019 02:08:15.935, 0.9522057, -0.01071548, -1.230294
-0.4927824, 07/18/2019 02:08:15.949, 0.7901001, -0.06235287, -1.444988
-0.6491546, 07/18/2019 02:08:15.963, 0.7076454, -0.06233173, -1.439255
-0.8052061, 07/18/2019 02:08:15.977, 0.5741501, -0.1007477, -1.512851
-0.9608601, 07/18/2019 02:08:15.991, 0.400486, -0.121754, -1.53501
-1.11604, 07/18/2019 02:08:16.006, 0.2316284, -0.1399394, -1.516526
-1.270668, 07/18/2019 02:08:16.019, 0.0444603, -0.1628048, -1.502296
-1.424669, 07/18/2019 02:08:16.034, -0.0573349, -0.1811236, -1.469129
-1.577966, 07/18/2019 02:08:16.048, -0.1960945, -0.2182341, -1.520631
-1.730484, 07/18/2019 02:08:16.061, -0.3188324, -0.2398633, -1.53439
-1.882148, 07/18/2019 02:08:16.075, -0.4029465, -0.2686322, -1.563315
-2.032882, 07/18/2019 02:08:16.089, -0.5492592, -0.3040778, -1.629936
-2.182612, 07/18/2019 02:08:16.104, -0.7613182, -0.3237818, -1.633353
-2.331265, 07/18/2019 02:08:16.118, -0.9760094, -0.3361731, -1.569947
-2.478766, 07/18/2019 02:08:16.131, -1.10281, -0.3535219, -1.502757
-2.625044, 07/18/2019 02:08:16.147, -1.532192, -0.3880089, -1.522234
-2.770025, 07/18/2019 02:08:16.160, -1.896057, -0.3515964, -1.237832
-2.913638, 07/18/2019 02:08:16.174, -2.018795, -0.3545155, -1.017581
-3.055812, 07/18/2019 02:08:16.187, -2.042656, -0.3967678, -1.037017
-3.196477, 07/18/2019 02:08:16.202, -2.440567, -0.4351828, -1.153821
-3.335564, 07/18/2019 02:08:16.217, -2.580986, -0.3884051, -0.8949974
-3.473004, 07/18/2019 02:08:16.231, -2.604446, -0.4280032, -0.8920181
-3.608729, 07/18/2019 02:08:16.246, -2.49218, -0.4654567, -1.004283
-3.742672, 07/18/2019 02:08:16.259, -3.035717, -0.5206009, -1.250492
-3.874767, 07/18/2019 02:08:16.274, -3.14003, -0.4309296, -0.8390496
-4.004948, 07/18/2019 02:08:16.288, -3.058319, -0.4909592, -0.8649178
-4.133151, 07/18/2019 02:08:16.302, -3.111763, -0.5451519, -1.074832
-4.259314, 07/18/2019 02:08:16.316, -3.027763, -0.5559003, -1.147551
-4.383373, 07/18/2019 02:08:16.330, -3.545094, -0.6094484, -1.355609
-4.505268, 07/18/2019 02:08:16.344, -3.197136, -0.5285718, -0.9601741
-4.624938, 07/18/2019 02:08:16.358, -3.290176, -0.679715, -1.427802
-4.742323, 07/18/2019 02:08:16.373, -3.470707, -0.6601105, -1.452147
-4.857368, 07/18/2019 02:08:16.386, -3.713207, -0.6671057, -1.386661
-4.970014, 07/18/2019 02:08:16.400, -3.776894, -0.6688899, -1.256806
-5.080205, 07/18/2019 02:08:16.414, -3.786564, -0.7113693, -1.303312
-5.187888, 07/18/2019 02:08:16.428, -4.064713, -0.7473941, -1.401324
-5.293009, 07/18/2019 02:08:16.442, -4.73774, -0.7240537, -1.228297
-5.395516, 07/18/2019 02:08:16.456, -4.978695, -0.6435884, -0.6577768
-5.495358, 07/18/2019 02:08:16.471, -5.353603, -0.6824652, -0.5166631
-5.592486, 07/18/2019 02:08:16.484, -6.083164, -0.6477359, -0.238883
-5.686853, 07/18/2019 02:08:16.498, -5.863209, -0.5489233, 0.3963113
-5.778412, 07/18/2019 02:08:16.512, -6.002884, -0.6707384, 0.08479691
-5.867117, 07/18/2019 02:08:16.527, -5.689774, -0.6275216, 0.135767
-5.952925, 07/18/2019 02:08:16.541, -5.455742, -0.712526, -0.2631512
-6.035793, 07/18/2019 02:08:16.555, -5.162544, -0.7416145, -0.5800509
-6.115681, 07/18/2019 02:08:16.570, -4.627075, -0.7955211, -0.9531369
-6.192549, 07/18/2019 02:08:16.583, -5.084267, -0.8988353, -1.565474
-6.266359, 07/18/2019 02:08:16.597, -4.995117, -0.7829968, -1.182093
-6.337075, 07/18/2019 02:08:16.611, -5.03952, -0.8731571, -1.341958
-6.404662, 07/18/2019 02:08:16.624, -5.204144, -0.8829819, -1.365141
-6.469086, 07/18/2019 02:08:16.639, -5.514851, -0.8815851, -1.264942
-6.530315, 07/18/2019 02:08:16.653, -5.868073, -0.8603562, -1.015465
-6.58832, 07/18/2019 02:08:16.667, -5.586433, -0.8408352, -0.7202473
-6.643072, 07/18/2019 02:08:16.682, -5.966721, -0.9511114, -1.056638
-6.694543, 07/18/2019 02:08:16.695, -6.047916, -0.8662774, -0.7278223
-6.742708, 07/18/2019 02:08:16.710, -6.91412, -0.9041151, -0.6947918
-6.787544, 07/18/2019 02:08:16.723, -6.710129, -0.749552, 0.1265755
-6.829029, 07/18/2019 02:08:16.738, -7.323475, -0.880813, -0.1188998
-6.867141, 07/18/2019 02:08:16.752, -7.289257, -0.7396898, 0.4563341
-6.901862, 07/18/2019 02:08:16.765, -7.10186, -0.8046457, 0.3873954
-6.933175, 07/18/2019 02:08:16.781, -7.099285, -0.8365464, 0.168685
-6.961064, 07/18/2019 02:08:16.794, -6.374245, -0.8181016, 0.1382213
-6.985517, 07/18/2019 02:08:16.808, -6.275539, -0.9669291, -0.6112719
-7.006519, 07/18/2019 02:08:16.822, -5.836601, -0.925634, -0.7309794
-7.024062, 07/18/2019 02:08:16.836, -5.92638, -1.018943, -1.18746
-7.038136, 07/18/2019 02:08:16.852, -6.17672, -0.9761021, -1.111756
-7.048735, 07/18/2019 02:08:16.865, -6.246471, -0.9519887, -0.872015
-7.055853, 07/18/2019 02:08:16.880, -6.11063, -0.977037, -0.8093815
-7.059487, 07/18/2019 02:08:16.892, -6.529312, -1.024794, -0.9488568
-7.059635, 07/18/2019 02:08:16.908, -6.450691, -0.9396641, -0.530323
-7.056297, 07/18/2019 02:08:16.920, -6.866169, -1.005696, -0.6056061
-7.049475, 07/18/2019 02:08:16.934, -6.976089, -0.9208472, -0.1833057
-7.039171, 07/18/2019 02:08:16.949, -7.138538, -0.9415918, -0.06308174
-7.025392, 07/18/2019 02:08:16.962, -7.548294, -0.9184771, 0.1131463
-7.008144, 07/18/2019 02:08:16.976, -7.756519, -0.8466732, 0.5401502
-6.987434, 07/18/2019 02:08:16.990, -7.594357, -0.8341289, 0.7690849
-6.963275, 07/18/2019 02:08:17.005, -7.218418, -0.8734415, 0.6310816
-6.935677, 07/18/2019 02:08:17.019, -7.367535, -0.9211848, 0.2827411
-6.904655, 07/18/2019 02:08:17.034, -7.251835, -0.8445784, 0.4628801
-6.870223, 07/18/2019 02:08:17.048, -7.001953, -0.8721401, 0.3816123
-6.832397, 07/18/2019 02:08:17.060, -6.576347, -0.9015214, 0.1695557
-6.791199, 07/18/2019 02:08:17.074, -6.492405, -0.9564966, -0.2148519
-6.746647, 07/18/2019 02:08:17.089, -6.845856, -0.9292359, -0.2542419
-6.698763, 07/18/2019 02:08:17.103, -6.365204, -0.8467714, 0.1470923
-6.647572, 07/18/2019 02:08:17.116, -6.362114, -0.9731926, -0.2823682
-6.593098, 07/18/2019 02:08:17.130, -6.469631, -0.9237946, -0.2309837
-6.535368, 07/18/2019 02:08:17.144, -6.711044, -0.8986476, -0.06573725
-6.474411, 07/18/2019 02:08:17.158, -7.082291, -0.8541811, 0.2366328
-6.410258, 07/18/2019 02:08:17.173, -6.863365, -0.7914179, 0.6720328
-6.342939, 07/18/2019 02:08:17.187, -7.095852, -0.8558699, 0.5204263
-6.272488, 07/18/2019 02:08:17.200, -6.851006, -0.7700995, 0.8233643
-6.198938, 07/18/2019 02:08:17.215, -6.871777, -0.8228596, 0.6520672
-6.122329, 07/18/2019 02:08:17.230, -6.509457, -0.7752855, 0.7494478
-6.042696, 07/18/2019 02:08:17.245, -6.527023, -0.831391, 0.4667606
-5.960079, 07/18/2019 02:08:17.259, -6.212482, -0.7749361, 0.5669441
-5.874519, 07/18/2019 02:08:17.274, -6.193256, -0.823163, 0.3379631
-5.786058, 07/18/2019 02:08:17.286, -6.248817, -0.7805163, 0.407198
-5.69474, 07/18/2019 02:08:17.300, -6.23188, -0.7508754, 0.5540771
-5.600611, 07/18/2019 02:08:17.315, -6.277542, -0.7410696, 0.6312695
-5.503715, 07/18/2019 02:08:17.328, -5.943546, -0.7095839, 0.7738271
-5.404102, 07/18/2019 02:08:17.342, -6.305952, -0.7599284, 0.539444
-5.30182, 07/18/2019 02:08:17.356, -6.014528, -0.6322619, 1.004132
-5.196921, 07/18/2019 02:08:17.371, -6.120815, -0.7016047, 0.8176074
-5.089455, 07/18/2019 02:08:17.385, -5.634441, -0.6259601, 1.031361
-4.979475, 07/18/2019 02:08:17.398, -5.443296, -0.7086123, 0.6549659
-4.867037, 07/18/2019 02:08:17.412, -5.164089, -0.6765181, 0.5762591
-4.752196, 07/18/2019 02:08:17.427, -5.552645, -0.6932824, 0.4118929
-4.635008, 07/18/2019 02:08:17.439, -5.504007, -0.5662459, 0.9176369
-4.515531, 07/18/2019 02:08:17.453, -5.460005, -0.5881836, 0.9884763
-4.393825, 07/18/2019 02:08:17.466, -5.724134, -0.563754, 1.06618
-4.269948, 07/18/2019 02:08:17.481, -5.936279, -0.4749992, 1.454186
-4.143964, 07/18/2019 02:08:17.496, -6.00975, -0.4216545, 1.792315
-4.015933, 07/18/2019 02:08:17.509, -5.269232, -0.3860348, 1.993818
-3.885919, 07/18/2019 02:08:17.523, -4.802885, -0.5003945, 1.383313
-3.753986, 07/18/2019 02:08:17.538, -4.552145, -0.485778, 1.048899
-3.620199, 07/18/2019 02:08:17.552, -3.986149, -0.4595627, 0.931946
-3.484625, 07/18/2019 02:08:17.564, -3.456602, -0.5215551, 0.5015237
-3.34733, 07/18/2019 02:08:17.579, -3.041754, -0.5508938, 0.109272
-3.208382, 07/18/2019 02:08:17.593, -2.883596, -0.5663498, -0.1666284
-3.06785, 07/18/2019 02:08:17.609, -2.814445, -0.5447914, -0.1842535
-2.925803, 07/18/2019 02:08:17.621, -2.832813, -0.5309361, -0.1113575
-2.782311, 07/18/2019 02:08:17.637, -2.812071, -0.5067663, 0.05050206
-2.637445, 07/18/2019 02:08:17.651, -3.205833, -0.4967679, 0.1746254
-2.491277, 07/18/2019 02:08:17.664, -3.433456, -0.3955266, 0.7145562
-2.343879, 07/18/2019 02:08:17.677, -3.37801, -0.3615814, 1.089578
-2.195323, 07/18/2019 02:08:17.691, -3.74259, -0.3630514, 1.182687
-2.045683, 07/18/2019 02:08:17.707, -3.702993, -0.2480644, 1.696907
-1.895033, 07/18/2019 02:08:17.719, -3.709774, -0.2502942, 1.80796
-1.743448, 07/18/2019 02:08:17.733, -3.651266, -0.2004062, 1.966326
-1.591001, 07/18/2019 02:08:17.749, -3.297701, -0.1660336, 2.060265
-1.437769, 07/18/2019 02:08:17.763, -3.187008, -0.1841802, 1.859932
-1.283827, 07/18/2019 02:08:17.778, -2.783432, -0.12575, 1.903181
-1.129251, 07/18/2019 02:08:17.791, -2.275486, -0.1512704, 1.654181
-0.974117, 07/18/2019 02:08:17.805, -2.180243, -0.1726023, 1.301369
-0.8185022, 07/18/2019 02:08:17.819, -1.692524, -0.104095, 1.36174
-0.6624833, 07/18/2019 02:08:17.833, -1.457405, -0.1568853, 1.030041
-0.5061372, 07/18/2019 02:08:17.847, -1.461697, -0.1233922, 0.9512679
-0.3495412, 07/18/2019 02:08:17.862, -1.168327, -0.06736809, 1.112155
-0.1927726, 07/18/2019 02:08:17.875, -1.321478, -0.09412028, 0.9755548
-0.03590875, 07/18/2019 02:08:17.889, -1.164837, -0.001226769, 1.285569
0.1209728, 07/18/2019 02:08:17.904, -1.27902, -0.01214337, 1.28581
0.2777946, 07/18/2019 02:08:17.917, -1.41695, 0.06383228, 1.556815
0.4344792, 07/18/2019 02:08:17.932, -0.8108139, 0.1216442, 1.851429
0.5909493, 07/18/2019 02:08:17.947, -0.9192753, 0.02871713, 1.401763
0.7471276, 07/18/2019 02:08:17.959, -0.5920887, 0.1505642, 1.666403
0.9029369, 07/18/2019 02:08:17.973, -0.3672981, 0.1149493, 1.495026
1.0583, 07/18/2019 02:08:17.988, 0.1367569, 0.1415397, 1.425599
1.213141, 07/18/2019 02:08:18.002, 0.2194405, 0.09924001, 1.076384
