Voltage, Timestamp, X position, Y position, Z position, X rotation, Y rotation, Z rotation
-0.2556155, 06/04/2019 04:09:02.984, 0.01018825, -0.02628053, 0.008926482, 2.213589, 276.093, 2.753594
-0.3036159, 06/04/2019 04:09:02.995, 0.01019883, -0.02628093, 0.008933045, 2.21581, 276.0785, 2.770766
-0.3508574, 06/04/2019 04:09:03.009, 0.01019315, -0.02626902, 0.008946092, 2.211829, 276.0792, 2.776057
-0.3972219, 06/04/2019 04:09:03.021, 0.01018444, -0.0262631, 0.008957381, 2.200506, 276.0719, 2.78875
-0.4425935, 06/04/2019 04:09:03.036, 0.01017836, -0.02626929, 0.008963438, 2.211372, 276.0629, 2.796404
-0.4868588, 06/04/2019 04:09:03.047, 0.01017195, -0.02626625, 0.008966138, 2.210134, 276.0477, 2.790223
-0.5299072, 06/04/2019 04:09:03.060, 0.010157, -0.02622267, 0.008979226, 2.200776, 276.0214, 2.816464
-0.571631, 06/04/2019 04:09:03.086, 0.01012898, -0.02620811, 0.009013045, 2.186, 275.9667, 2.853801
-0.611926, 06/04/2019 04:09:03.097, 0.01011754, -0.0262082, 0.009027995, 2.190025, 275.9437, 2.858345
-0.6506914, 06/04/2019 04:09:03.126, 0.01009282, -0.02618935, 0.009090783, 2.1592, 275.8555, 2.887172
-0.6878303, 06/04/2019 04:09:03.142, 0.01006957, -0.02618788, 0.009128679, 2.163909, 275.7848, 2.887058
-0.72325, 06/04/2019 04:09:03.145, 0.01006395, -0.02616761, 0.009141262, 2.190045, 275.7704, 2.873684
-0.7568617, 06/04/2019 04:09:03.156, 0.01005119, -0.02616492, 0.009168856, 2.187297, 275.7366, 2.877143
-0.7885817, 06/04/2019 04:09:03.169, 0.01001808, -0.02619659, 0.009210204, 2.16406, 275.693, 2.88917
-0.8183305, 06/04/2019 04:09:03.179, 0.009997102, -0.02621669, 0.009235496, 2.159965, 275.6488, 2.869421
-0.8460339, 06/04/2019 04:09:03.190, 0.009977256, -0.02624928, 0.009261912, 2.13896, 275.61, 2.872405
-0.8716224, 06/04/2019 04:09:03.200, 0.009959759, -0.0262475, 0.009294472, 2.129323, 275.559, 2.858545
-0.8950323, 06/04/2019 04:09:03.212, 0.009946945, -0.02626462, 0.009320068, 2.143823, 275.5179, 2.845598
-0.916205, 06/04/2019 04:09:03.223, 0.009930549, -0.02627533, 0.009345052, 2.138118, 275.4624, 2.88101
-0.9350876, 06/04/2019 04:09:03.233, 0.009907268, -0.02625366, 0.009385235, 2.132333, 275.406, 2.878718
-0.9516327, 06/04/2019 04:09:03.245, 0.009874128, -0.02625255, 0.009446363, 2.159117, 275.3316, 2.840474
-0.9657993, 06/04/2019 04:09:03.256, 0.009854218, -0.02623911, 0.00946587, 2.156801, 275.291, 2.850992
-0.9775516, 06/04/2019 04:09:03.267, 0.009829998, -0.02623714, 0.00951396, 2.184887, 275.2169, 2.835356
-0.9868606, 06/04/2019 04:09:03.278, 0.009814748, -0.02621272, 0.00954227, 2.189872, 275.1748, 2.821494
-0.9937027, 06/04/2019 04:09:03.288, 0.009775503, -0.02620284, 0.009586647, 2.241852, 275.1006, 2.851544
-0.998061, 06/04/2019 04:09:03.300, 0.009745233, -0.02619454, 0.009633144, 2.24889, 275.0391, 2.841747
-0.9999246, 06/04/2019 04:09:03.311, 0.009735921, -0.02616726, 0.009663986, 2.272082, 274.9944, 2.863804
-0.9992887, 06/04/2019 04:09:03.322, 0.009698588, -0.02614446, 0.009709128, 2.291147, 274.929, 2.891739
-0.9961551, 06/04/2019 04:09:03.333, 0.009674645, -0.02610599, 0.009752598, 2.290558, 274.8581, 2.918873
-0.9905314, 06/04/2019 04:09:03.344, 0.009645524, -0.02613622, 0.009788944, 2.29047, 274.7971, 2.882248
-0.9824318, 06/04/2019 04:09:03.355, 0.009601833, -0.02615265, 0.009835233, 2.296874, 274.7146, 2.883976
-0.9718766, 06/04/2019 04:09:03.366, 0.009576636, -0.02613289, 0.009882373, 2.289699, 274.6365, 2.864538
-0.958892, 06/04/2019 04:09:03.378, 0.009541127, -0.0261825, 0.009900726, 2.269228, 274.5815, 2.870769
-0.9435107, 06/04/2019 04:09:03.388, 0.009509419, -0.02618992, 0.009941054, 2.264109, 274.5092, 2.872787
-0.9257709, 06/04/2019 04:09:03.401, 0.009465842, -0.02620059, 0.009984918, 2.253531, 274.4364, 2.856985
-0.9057171, 06/04/2019 04:09:03.411, 0.009438449, -0.02618896, 0.01000948, 2.235835, 274.3844, 2.883265
-0.8833993, 06/04/2019 04:09:03.422, 0.009419516, -0.02617983, 0.01006202, 2.252454, 274.3111, 2.826979
-0.8588734, 06/04/2019 04:09:03.433, 0.00938484, -0.02619258, 0.01010402, 2.272979, 274.2533, 2.883202
