Timestamp, Premade Voltage, Actual Sent Voltage, Premade Velocity, Actual Velocity
02/07/2020 10:41:26.989, -2.335226, -2.335226,-16.48669,-9.947218
02/07/2020 10:41:26.999, -2.408051, -2.408051,-17.00084,-10.3118
02/07/2020 10:41:27.010, -2.476398, -2.476398,-17.48337,-11.96955
02/07/2020 10:41:27.021, -2.540371, -2.540371,-17.93502,-13.88081
02/07/2020 10:41:27.032, -2.599996, -2.599996,-18.35597,-11.89196
02/07/2020 10:41:27.044, -2.655229, -2.655229,-18.74591,-13.43127
02/07/2020 10:41:27.055, -2.706432, -2.706432,-19.10741,-12.87572
02/07/2020 10:41:27.066, -2.753909, -2.753909,-19.4426,-13.44411
02/07/2020 10:41:27.077, -2.797892, -2.797892,-19.75312,-15.49285
02/07/2020 10:41:27.088, -2.838889, -2.838889,-20.04255,-13.88995
02/07/2020 10:41:27.100, -2.877357, -2.877357,-20.31414,-14.05238
02/07/2020 10:41:27.110, -2.913675, -2.913675,-20.57054,-15.63403
02/07/2020 10:41:27.121, -2.948338, -2.948338,-20.81527,-14.71962
02/07/2020 10:41:27.132, -2.981782, -2.981782,-21.05138,-15.04416
02/07/2020 10:41:27.143, -3.014365, -3.014365,-21.28141,-17.29879
02/07/2020 10:41:27.155, -3.046456, -3.046456,-21.50798,-16.28406
02/07/2020 10:41:27.166, -3.078339, -3.078339,-21.73307,-16.54338
02/07/2020 10:41:27.177, -3.110225, -3.110225,-21.95819,-18.52996
02/07/2020 10:41:27.189, -3.142242, -3.142242,-22.18423,-17.16233
02/07/2020 10:41:27.200, -3.174431, -3.174431,-22.41148,-17.18251
02/07/2020 10:41:27.210, -3.206753, -3.206753,-22.63968,-18.22638
02/07/2020 10:41:27.221, -3.239075, -3.239075,-22.86787,-17.52617
02/07/2020 10:41:27.233, -3.271191, -3.271191,-23.09461,-16.32541
02/07/2020 10:41:27.244, -3.302807, -3.302807,-23.31782,-18.5044
02/07/2020 10:41:27.254, -3.333532, -3.333532,-23.53474,-17.42374
02/07/2020 10:41:27.266, -3.362974, -3.362974,-23.74259,-18.13311
02/07/2020 10:41:27.277, -3.390645, -3.390645,-23.93795,-19.34466
02/07/2020 10:41:27.288, -3.415976, -3.415976,-24.11679,-18.97233
02/07/2020 10:41:27.299, -3.438511, -3.438511,-24.27589,-19.47095
02/07/2020 10:41:27.310, -3.457706, -3.457706,-24.4114,-20.21706
02/07/2020 10:41:27.321, -3.472921, -3.472921,-24.51882,-19.50982
02/07/2020 10:41:27.333, -3.483822, -3.483822,-24.59578,-19.10121
02/07/2020 10:41:27.344, -3.489978, -3.489978,-24.63924,-21.33237
02/07/2020 10:41:27.355, -3.490849, -3.490849,-24.64539,-18.99099
02/07/2020 10:41:27.366, -3.486377, -3.486377,-24.61382,-20.64596
02/07/2020 10:41:27.377, -3.476398, -3.476398,-24.54337,-21.30045
02/07/2020 10:41:27.388, -3.4606, -3.4606,-24.43184,-20.27315
02/07/2020 10:41:27.399, -3.439288, -3.439288,-24.28138,-20.46836
02/07/2020 10:41:27.410, -3.412624, -3.412624,-24.09312,-23.00508
02/07/2020 10:41:27.421, -3.38067, -3.38067,-23.86753,-20.13879
02/07/2020 10:41:27.432, -3.34401, -3.34401,-23.60871,-19.99038
02/07/2020 10:41:27.443, -3.30311, -3.30311,-23.31996,-22.50373
02/07/2020 10:41:27.455, -3.258367, -3.258367,-23.00407,-20.1889
02/07/2020 10:41:27.467, -3.210514, -3.210514,-22.66623,-20.06183
02/07/2020 10:41:27.477, -3.160205, -3.160205,-22.31104,-21.89319
02/07/2020 10:41:27.488, -3.108055, -3.108055,-21.94287,-19.57139
02/07/2020 10:41:27.499, -3.054816, -3.054816,-21.567,-20.0297
02/07/2020 10:41:27.510, -3.001151, -3.001151,-21.18813,-21.28317
02/07/2020 10:41:27.521, -2.947712, -2.947712,-20.81085,-18.41002
02/07/2020 10:41:27.532, -2.895122, -2.895122,-20.43956,-19.62961
02/07/2020 10:41:27.543, -2.843912, -2.843912,-20.07802,-20.87671
02/07/2020 10:41:27.554, -2.794627, -2.794627,-19.73007,-17.51257
02/07/2020 10:41:27.565, -2.747695, -2.747695,-19.39873,-18.22781
02/07/2020 10:41:27.576, -2.703423, -2.703423,-19.08616,-19.72096
02/07/2020 10:41:27.588, -2.66216, -2.66216,-18.79485,-15.75937
02/07/2020 10:41:27.599, -2.624134, -2.624134,-18.52639,-18.14257
02/07/2020 10:41:27.610, -2.589416, -2.589416,-18.28128,-19.35957
02/07/2020 10:41:27.621, -2.558147, -2.558147,-18.06052,-15.54375
02/07/2020 10:41:27.632, -2.530371, -2.530371,-17.86442,-16.92978
02/07/2020 10:41:27.643, -2.505957, -2.505957,-17.69206,-17.58757
02/07/2020 10:41:27.654, -2.484872, -2.484872,-17.54319,-14.35083
02/07/2020 10:41:27.666, -2.467033, -2.467033,-17.41725,-13.69551
02/07/2020 10:41:27.676, -2.452195, -2.452195,-17.3125,-17.73141
02/07/2020 10:41:27.687, -2.440265, -2.440265,-17.22827,-14.83135
02/07/2020 10:41:27.699, -2.431097, -2.431097,-17.16355,-14.61045
02/07/2020 10:41:27.710, -2.424411, -2.424411,-17.11634,-17.24446
02/07/2020 10:41:27.721, -2.420111, -2.420111,-17.08599,-16.00554
02/07/2020 10:41:27.732, -2.418129, -2.418129,-17.07199,-14.35434
02/07/2020 10:41:27.743, -2.41826, -2.41826,-17.07291,-14.21206
02/07/2020 10:41:27.754, -2.420425, -2.420425,-17.0882,-14.0189
02/07/2020 10:41:27.766, -2.424623, -2.424623,-17.11784,-13.80192
02/07/2020 10:41:27.776, -2.43069, -2.43069,-17.16067,-14.23641
02/07/2020 10:41:27.787, -2.438519, -2.438519,-17.21594,-12.76016
02/07/2020 10:41:27.799, -2.448115, -2.448115,-17.28369,-15.61048
02/07/2020 10:41:27.810, -2.45927, -2.45927,-17.36244,-17.43179
02/07/2020 10:41:27.821, -2.471813, -2.471813,-17.451,-14.32129
02/07/2020 10:41:27.832, -2.485568, -2.485568,-17.54811,-15.27575
02/07/2020 10:41:27.844, -2.500169, -2.500169,-17.65119,-16.43108
02/07/2020 10:41:27.855, -2.515275, -2.515275,-17.75784,-13.69668
02/07/2020 10:41:27.866, -2.530449, -2.530449,-17.86497,-13.16616
02/07/2020 10:41:27.877, -2.545135, -2.545135,-17.96865,-15.77516
02/07/2020 10:41:27.889, -2.558754, -2.558754,-18.0648,-16.15773
02/07/2020 10:41:27.899, -2.570633, -2.570633,-18.14867,-15.44578
02/07/2020 10:41:27.910, -2.580147, -2.580147,-18.21583,-15.44687
02/07/2020 10:41:27.921, -2.586635, -2.586635,-18.26164,-14.47048
02/07/2020 10:41:27.932, -2.589327, -2.589327,-18.28065,-14.06924
02/07/2020 10:41:27.943, -2.587651, -2.587651,-18.26881,-14.72011
02/07/2020 10:41:27.954, -2.581076, -2.581076,-18.22239,-14.78919
02/07/2020 10:41:27.965, -2.568926, -2.568926,-18.13662,-15.69773
02/07/2020 10:41:27.976, -2.550758, -2.550758,-18.00835,-17.66702
02/07/2020 10:41:27.987, -2.526355, -2.526355,-17.83606,-16.1591
02/07/2020 10:41:27.999, -2.495246, -2.495246,-17.61644,-14.44191
02/07/2020 10:41:28.010, -2.457159, -2.457159,-17.34754,-16.06329
02/07/2020 10:41:28.022, -2.412135, -2.412135,-17.02967,-15.33965
02/07/2020 10:41:28.032, -2.359972, -2.359972,-16.6614,-15.17538
02/07/2020 10:41:28.043, -2.300556, -2.300556,-16.24192,-16.59236
02/07/2020 10:41:28.054, -2.234149, -2.234149,-15.77309,-15.80029
02/07/2020 10:41:28.066, -2.160794, -2.160794,-15.25521,-13.73451
02/07/2020 10:41:28.076, -2.080591, -2.080591,-14.68898,-12.88461
02/07/2020 10:41:28.087, -1.994027, -1.994027,-14.07783,-14.22772
02/07/2020 10:41:28.099, -1.901434, -1.901434,-13.42413,-14.30937
02/07/2020 10:41:28.110, -1.803166, -1.803166,-12.73035,-15.01923
02/07/2020 10:41:28.121, -1.700045, -1.700045,-12.00232,-14.85158
02/07/2020 10:41:28.132, -1.592776, -1.592776,-11.245,-16.08519
02/07/2020 10:41:28.143, -1.482103, -1.482103,-10.46364,-12.40792
02/07/2020 10:41:28.154, -1.369159, -1.369159,-9.666265,-12.2625
02/07/2020 10:41:28.167, -1.254999, -1.254999,-8.860294,-11.61781
02/07/2020 10:41:28.177, -1.140806, -1.140806,-8.054088,-12.26369
02/07/2020 10:41:28.188, -1.027807, -1.027807,-7.256319,-11.0442
02/07/2020 10:41:28.200, -0.917191, -0.917191,-6.475368,-11.53106
02/07/2020 10:41:28.210, -0.8103468, -0.8103468,-5.721049,-10.03844
02/07/2020 10:41:28.221, -0.7082304, -0.7082304,-5.000107,-9.186675
02/07/2020 10:41:28.232, -0.6118072, -0.6118072,-4.319359,-8.168791
02/07/2020 10:41:28.244, -0.5222428, -0.5222428,-3.687034,-8.053309
02/07/2020 10:41:28.254, -0.4400006, -0.4400006,-3.106404,-6.831876
02/07/2020 10:41:28.265, -0.3654976, -0.3654976,-2.580413,-6.183725
02/07/2020 10:41:28.276, -0.299287, -0.299287,-2.112966,-6.478935
02/07/2020 10:41:28.287, -0.2412079, -0.2412079,-1.702928,-5.443174
02/07/2020 10:41:28.299, -0.1910193, -0.1910193,-1.348596,-2.968506
02/07/2020 10:41:28.310, -0.1486207, -0.1486207,-1.049262,-2.849448
02/07/2020 10:41:28.321, -0.113367, -0.113367,-0.800371,-3.434824
02/07/2020 10:41:28.332, -0.08455071, -0.08455071,-0.596928,-0.8614851
02/07/2020 10:41:28.343, -0.06162946, -0.06162946,-0.435104,-2.361268
02/07/2020 10:41:28.354, -0.04377337, -0.04377337,-0.30904,-1.920081
02/07/2020 10:41:28.365, -0.03014448, -0.03014448,-0.21282,-1.463406
02/07/2020 10:41:28.376, -0.02009263, -0.02009263,-0.141854,-1.308447
02/07/2020 10:41:28.388, -0.01286473, -0.01286473,-0.090825,-2.479678
02/07/2020 10:41:28.399, -0.007830879, -0.007830879,-0.05528601,-0.7062671
02/07/2020 10:41:28.410, -0.004483286, -0.004483286,-0.031652,-1.916621
02/07/2020 10:41:28.421, -0.002374929, -0.002374929,-0.016767,-1.95145
02/07/2020 10:41:28.432, -0.001122521, -0.001122521,-0.007925,-0.289638
02/07/2020 10:41:28.443, -0.0004573654, -0.0004573654,-0.003229,-0.1875466
02/07/2020 10:41:28.454, -0.0001542493, -0.0001542493,-0.001089,0.1331669
02/07/2020 10:41:28.465, -3.796034E-05, -3.796034E-05,-0.000268,-0.03433184
02/07/2020 10:41:28.476, -5.524079E-06, -5.524079E-06,-3.9E-05,-0.0488287
02/07/2020 10:41:28.487, -2.832861E-07, -2.832861E-07,-2E-06,-0.1019074
02/07/2020 10:41:28.499, 0, 0,0,-0.04141619
02/07/2020 10:41:28.510, 0, 0,0,-0.2059945
02/07/2020 10:41:28.521, 0, 0,0,-0.07435279
02/07/2020 10:41:28.532, 0, 0,0,-0.04632074
02/07/2020 10:41:28.543, 0, 0,0,0.1065335
02/07/2020 10:41:28.554, 0, 0,0,-0.2152902
02/07/2020 10:41:28.565, 0, 0,0,0.2036344
02/07/2020 10:41:28.576, 0, 0,0,-0.160218
02/07/2020 10:41:28.587, -0.0001144476, -0.0001144476,-0.000808,0.09264305
02/07/2020 10:41:28.598, -0.0002730878, -0.0002730878,-0.001928,-0.0719346
02/07/2020 10:41:28.609, -0.0005321529, -0.0005321529,-0.003757,0.1002725
